Date,Titre,Candidat,lien
07/02/19,Photos: Présidentielle 2019- Idrissa Seck et Issa Sall se rencontrent à ...,Issa Sall,https://senego.com/photos-prsesidentielle-2019-idrissa-seck-et-issa-sall-se-rencontre-a-kaffine-et-se-donne-une-poignee-de-main_850779.html
06/02/19,"Pr Issa Sall dans le Saloum : ""nos enfants doivent être prêts à affronter ...",Issa Sall,https://senego.com/pr-issa-sall-dans-le-saloum-nos-enfants-doivent-etre-prets-a-affronter-les-defis-10-photos_849935.html
05/02/19,Vidéo- Les temps forts du deuxième jour de campagne de Issa Sall ...,Issa Sall,https://senego.com/video-les-temps-forts-du-deuxieme-jour-de-campagne-de-issa-sall-pur_849023.html
04/02/19,Campagne présidentielle: Issa Sall en opération de charme à Rebeuss,Issa Sall,https://senego.com/campagne-presidentielle-issa-sall-en-operation-de-charme-a-rebeuss_848925.html
03/02/19,Vidéo - Campagne électorale: le passage de El Hadji Issa Sall à la RTS,Issa Sall,https://senego.com/video-campagne-electorale-le-passage-de-el-hadji-issa-sall-a-la-rts_848467.html
03/02/19,(Photos) – 1er jour de campagne : Issa Sall mobilise à Pikine,Issa Sall,https://senego.com/photos-1er-jour-de-campagne-issa-sall-mobilise-a-pikine_848473.html
03/02/19,"(Photos) - 1er jour Campagne électorale : Matar Ba ""submerge"" Issa ...",Issa Sall,https://senego.com/photos-1er-jour-campagne-electorale-matar-ba-submerge-issa-sall-de-pur-a-pikine-regardez_848330.html
15/02/19,Débat entre les cinq candidats : Idrissa Seck exige la présence de ...,Idrissa Seck,https://senego.com/debat-entre-les-cinq-candidats-idrissa-seck-exige-la-presence-de-macky-sall_854691.html
15/02/19,"Serigne Fallou Bousso "" Je ne vais jamais soutenir Idrissa Seck""",Idrissa Seck,https://senego.com/serigne-fallou-bousso-je-ne-vais-jamais-soutenir-idrissa-seck_855182.html
15/02/19,"Senego TV - Youssoupha Diallo : ""Idrissa Seck coalition soupe kandia ...",Idrissa Seck,https://senego.com/senego-tv-youssoupha-diallo-idrissa-seck-coalition-soupe-kandia-la-yoor-regardez_855242.html
15/02/19,Ralliement: Idrissa Seck décroche une nouvelle tête - Senego.com,Idrissa Seck,https://senego.com/ralliement-idrissa-seck-decroche-une-nouvelle-tete_855133.html
14/02/19,Vidéo : Des militants de Sonko en caravane avec Idrissa Seck,Idrissa Seck,https://senego.com/video-des-militants-de-sonko-en-caravane-avec-idrissa-seck_854182.html
12/02/19,"Audio - La première réaction de Idrissa Seck, sur l'incident de Tamba",Idrissa Seck,https://senego.com/audio-la-premiere-reaction-de-idrissa-seck-sur-lincident-de-tamba_853473.html
12/02/19,"Programme du candidat Idrissa Seck, Voici ce qu'il veut appliquer s'il ...",Idrissa Seck,https://senego.com/programme-du-candidat-idrissa-seck-voici-ce-quil-veut-appliquer-sil-est-elu_852656.html
12/02/19,"Vidéo-Médina Souané, le message fort du khalife général à Idrissa Seck",Idrissa Seck,https://senego.com/video-medina-souane-le-message-fort-du-khalife-general-a-idrissa-seck_853441.html
12/02/19,"Audio : ""Tout le problème de Idrissa Seck est comment rattraper ...",Idrissa Seck,https://senego.com/audio-tout-le-probleme-de-idrissa-seck-est-comment-rattraper-ousmane-sonko_853227.html
11/02/19,"Qui est Idrissa Seck, candidat à la présidentielle de 2019 ?",Idrissa Seck,https://senego.com/qui-est-idrissa-seck-candidat-a-la-presidentielle-de-2019_851972.html
09/02/19,Vidéo- Les temps forts du 7e jour de campagne de Idrissa Seck,Idrissa Seck,https://senego.com/video-les-temps-forts-du-7e-jour-de-campagne-de-idrissa-seck_851848.html
09/02/19,Vidéo [Direct] - Présidentielle : Le candidat Idrissa Seck en parade à ...,Idrissa Seck,https://senego.com/video-direct-campagne-presidentielle-le-candidat-idrissa-seck-en-parade-a-koumpentoum_851725.html
09/02/19,"Urgent : Le convoi de Idrissa Seck percute un scootériste, il décède ...",Idrissa Seck,https://senego.com/urgent-le-convoi-de-idrissa-seck-percute-un-scooteriste-il-decede-sur-le-coup_851789.html
09/02/19,Vidéo- Direct: Idrissa Seck avec sa grande coalition Koupentoum,Idrissa Seck,https://senego.com/video-direct-idrissa-seck-presentement-a-koupentoum_851729.html
08/02/19,"Vidéo: Après Pur, Ouzin Keita ... Rewmi de Idrissa Seck - Senego.com",Idrissa Seck,https://senego.com/video-apres-pur-ouzin-keita-rewmi-de-idrissa-seck_851061.html
08/02/19,"Vidéo - Momar Seyni Ndiaye : ""Wade n'a pas envie, que Idrissa Seck ...",Idrissa Seck,https://senego.com/video-momar-seyni-ndiaye-wade-na-pas-envie-que-idrissa-seck-ou-madicke-soit-president_851378.html
08/02/19,Vidéo Officielle: Cheikh Bamba Dieye vote Idrissa Seck - Senego.com,Idrissa Seck,https://senego.com/video-officiel-cheikh-bamba-dieye-vote-idrissa-seck_851372.html
08/02/19,"Urgent - Débouté par la Cedeao, Khalifa Sall rejoint Idrissa Seck",Idrissa Seck,https://senego.com/urgent-deboute-par-la-cedeao-khalifa-sall-rejoint-idrissa-seck_851289.html
08/02/19,Vidéo-Leuk Daour prédit la victoire de Idrissa Seck au second tour...,Idrissa Seck,https://senego.com/video-leuk-daour-predit-la-victoire-de-idrissa-seck-au-second-tour_850932.html
07/02/19,Photos: Présidentielle 2019- Idrissa Seck et Issa Sall se rencontrent à ...,Idrissa Seck,https://senego.com/photos-prsesidentielle-2019-idrissa-seck-et-issa-sall-se-rencontre-a-kaffine-et-se-donne-une-poignee-de-main_850779.html
07/02/19,"Ibrahima Pouye descend Idrissa Seck : ""Il voulait faire du Buzz, nous ...""",Idrissa Seck,https://senego.com/ibrahima-pouye-descend-idrissa-seck-il-voulait-faire-du-buzz-nous_850453.html
07/02/19,"Abdoul Mbaye: ""...si demain Idrissa Seck fait ce que Macky a fait en ...",Idrissa Seck,https://senego.com/abdoul-mbaye-si-demain-idrissa-seck-fait-ce-que-macky-a-fait-en-cedant-le-gaz-senegalais_850138.html
06/02/19,Officiel- Bougane vote Idrissa Seck et donne ses raisons... - Senego.com,Idrissa Seck,https://senego.com/officiel-presidentielle-bougane-vote-idrissa-seck-et-donne-ses-raisons_850120.html
06/02/19,Présidentielle: Mamadou Diop Decroix rejoint officiellement Idrissa Seck,Idrissa Seck,https://senego.com/presidentielle-mamadou-diop-decroix-rejoint-officiellement-idrissa-seck_849903.html
05/02/19,Urgent - Abdoul Mbaye et Mamadou Lamine Diallo votent Idrissa Seck,Idrissa Seck,https://senego.com/urgent-abdoul-mbaye-et-mamadou-lamine-diallo-votent-idrissa-seck_849195.html
05/02/19,Présidentielle 2019 - Lettre à Idrissa Seck et Abdoulaye Wade ! (Par ...,Idrissa Seck,https://senego.com/presidentielle-2019-lettre-a-idrissa-seck-et-abdoulaye-wade-par-adama-gaye_849370.html
04/02/19,Vidéo: Idrissa Seck chez le khalif de Thienaba - Senego.com,Idrissa Seck,https://senego.com/video-idrissa-seck-chez-le-khalif-de-thienaba_848805.html
04/02/19,"Vidéo campagne Idrissa Seck: ""Macky sera le premier président à ne ...",Idrissa Seck,https://senego.com/video-campagne-idrissa-seck-macky-sera-le-premier-president-a-ne-faire-quun-mandat_848990.html
04/02/19,"Ousmane Faye rappelle à Idrissa Seck ses propos ""ignobles et ...",Idrissa Seck,https://senego.com/ousmane-faye-rappelle-a-idrissa-seck-ses-propos-ignobles-et-discourtois-a-lendroit-de-me-wade_848898.html
04/02/19,Photos + Vidéo : Françoise Hélène Gaye a choisi Idrissa Seck pour ...,Idrissa Seck,https://senego.com/photos-video-francoise-helene-gaye-a-choisi-idrissa-seck-pour-remplacer-macky-sall_848765.html
04/02/19,Vidéo - Regardez Zoss en pleine campagne électorale pour Idrissa Seck,Idrissa Seck,https://senego.com/video-regardez-zoss-en-pleine-campagne-electorale-pour-idrissa-seck_848917.html
03/02/19,Vidéo – Campagne électorale: le Premier passage de Idrissa Seck à ...,Idrissa Seck,https://senego.com/video-campagne-electorale-le-premier-passage-de-idrissa-seck-a-la-rts_848451.html
03/02/19,"Ce que Y'en a marre pense de Idrissa Seck, Ousmane Sonko et ...",Idrissa Seck,https://senego.com/ce-que-yen-a-marre-pense-de-idrissa-seck-ousmane-sonko-et-madicke-niang_848248.html
15/02/19,"Senego TV - El Hadji Assane Gueye : ""Cas Ousmane Sonko et Issa ...",Ousmane Sonko,https://senego.com/senego-tv-el-hadji-assane-gueye-cas-ousmane-sonko-et-issa-sall_855118.html
15/02/19,Présidentielle 2019 - Les huit vérités de Ousmane Sonko à Aly ...,Ousmane Sonko,https://senego.com/presidentielle-2019-les-huit-verites-de-ousmane-sonko-a-aly-ngouille-ndiaye_855369.html
15/02/19,Khalilou Fadiga dément son soutien à Ousmane Sonko. - Senego.com,Ousmane Sonko,https://senego.com/khalilou-fadiga-dement-son-soutien-a-ousmane-sonko_855028.html
15/02/19,"Audio : Les condoléances de Macky Sall à Ousmane Sonko, écoutez",Ousmane Sonko,https://senego.com/audio-les-condoleances-de-macky-sall-a-ousmane-sonko-ecoutez_854764.html
14/02/19,"Vidéo - Boury Batily minimise Ousmane Sonko et cie: ""You Touti ...",Ousmane Sonko,https://senego.com/video-boury-batily-minimise-ousmane-sonko-et-cie-you-touki-yoyou-yeugualougnou-lol_854127.html
14/02/19,"Suite au décès d'un de ses militants, Ousmane Sonko présente ses ...",Ousmane Sonko,https://senego.com/suite-au-deces-dun-de-ses-militants-ousmane-sonko-presente-ses-condoleances_854588.html
14/02/19,Fief Amadou Ba: Ousmane Sonko enrôle plus de 100 jeunes cadres,Ousmane Sonko,https://senego.com/fief-amadou-ba-ousmane-sonko-enrole-plus-de-100-jeunes-cadres_854405.html
14/02/19,Urgent – Ousmane Sonko suspend sa campagne électorale…,Ousmane Sonko,https://senego.com/ousmane-sonko-suspend-sa-campagne-electorale_854484.html
13/02/19,Vidéo : Ousmane Sonko se prononce après l'accident de Bignona,Ousmane Sonko,https://senego.com/video-ousmane-sonko-se-prononce-apres-laccident-de-bignona_853744.html
13/02/19,L'Appel de Bignona – Ousmane Sonko : « La paix et l'unité nationale ...,Ousmane Sonko,https://senego.com/lappel-de-bignona-ousmane-sonko-la-paix-et-lunite-nationale-voila-mon-grand-combat_853894.html
12/02/19,"Audio : ""Tout le problème de Idrissa Seck est comment rattraper ...",Ousmane Sonko,https://senego.com/audio-tout-le-probleme-de-idrissa-seck-est-comment-rattraper-ousmane-sonko_853227.html
12/02/19,Vidéo - Direct: Suivez la caravane De Ousmane Sonko - Senego.com,Ousmane Sonko,https://senego.com/video-direct-suivez-la-caravane-de-ousmane-sonko-3_853125.html
12/02/19,Ousmane Sonko offre un cadeau symbolique au roi d'Oussouye,Ousmane Sonko,https://senego.com/ousmane-sonko-offre-un-cadeau-symbolique-au-roi-doussouye_853166.html
12/02/19,Assemblée nationale: les promesses très audacieuses de Ousmane ...,Ousmane Sonko,https://senego.com/assemblee-nationale-les-promesses-tres-audacieuses-de-ousmane-sonko_853362.html
12/02/19,(Contribution) Ousmane Sonko ou la pitoyable tentative de forcing d ...,Ousmane Sonko,https://senego.com/contribution-ousmane-sonko-ou-la-pitoyable-tentative-de-forcing-dun-hypothetique-ndigueul-de-wade-par-mamadou-l-gueye_853114.html
11/02/19,"Qui est Ousmane Sonko, le candidat anti-système ou le Macron ...",Ousmane Sonko,https://senego.com/qui-est-ousmane-sonko-le-candidat-anti-systeme-ou-le-macron-tropical_852394.html
11/02/19,Vidéo- Ousmane Sonko cartonne à Ziguinchor - Senego.com,Ousmane Sonko,https://senego.com/video-ousmane-sonko-cartonne-a-ziguinchor_852874.html
11/02/19,"Programme du candidat Ousmane Sonko, Voici ce qu'il souhaite faire ...",Ousmane Sonko,https://senego.com/programme-du-candidat-ousmane-sonko-voici-ce-quil-souhaite-faire-pour-le-senegal_852436.html
11/02/19,(15 Photos) : Ousmane Sonko a-t-il conquis Mbour ? - Senego.com,Ousmane Sonko,https://senego.com/15-photos-ousmane-sonko-a-t-il-conquis-mbour_852398.html
11/02/19,Vidéo: Témoignage émouvant de la maman de Ousmane Sonko,Ousmane Sonko,https://senego.com/video-temoignage-emouvant-de-la-maman-de-ousmane-sonko_852907.html
11/02/19,Vidéo - Direct: Suivez la caravane de Ousmane Sonko - Senego.com,Ousmane Sonko,https://senego.com/video-direct-suivez-la-caravane-de-ousmane-sonko-2_852708.html
11/02/19,Vidéo - Fatick : Ousmane Sonko rend visite aux blessés... Regardez !,Ousmane Sonko,https://senego.com/video-fatick-ousmane-sonko-rend-visite-aux-blesses-regardez_852293.html
11/02/19,Vidéo - Suivez en direct l'arrivée de Ousmane Sonko en Casamance,Ousmane Sonko,https://senego.com/video-suivez-en-direct-larrivee-de-ousmane-sonko-en-casamance_852772.html
11/02/19,"Audio : Ziguinchor - Ousmane Sonko cogne encore : ""BBY paie 10 ...",Ousmane Sonko,https://senego.com/audio-ziguinchor-ousmane-sonko-cogne-encore-bby-paie-10-000-fcfa-par-personne-pour-mobiliser_852867.html
11/02/19,"Ousmane Sonko : ""Nous apportons tout notre soutien aux blessés et ...",Ousmane Sonko,https://senego.com/ousmane-sonko-nous-apportons-tout-notre-soutien-aux-blesses-et-prions_852660.html
10/02/19,Vidéo - Les Mbourois ont réservé un accueil populaire à Ousmane ...,Ousmane Sonko,https://senego.com/video-ousmane-sonko-laisse-une-bonne-impression-avec-un-accueil-populaire-a-mbour-regardez_852114.html
10/02/19,"(Contribution) Avec Ousmane Sonko je m'engage, pour le salut de ...",Ousmane Sonko,https://senego.com/contribution-avec-ousmane-sonko-je-mengage-pour-le-salut-de-mon-pays-par-sokhna-awa-mbacke_851955.html
09/02/19,UGB- Ousmane Sonko vide le Grand Parti de Malick Gackou,Ousmane Sonko,https://senego.com/ugb-les-etudiants-du-grand-parti-annoncent-leur-soutien-a-sonko_851650.html
09/02/19,Senego TV -Ousmane Sonko face à la Presse après sa rencontre ...,Ousmane Sonko,https://senego.com/senego-tv-direct-senego-tv-ousmane-sonko-face-a-la-presse-apres-sa-rencontre-avec-abdoulaye-wade-regardez-sonko-face-a-la-presse-apres-sa-rencontre-avec-abdoulaye-wade-regardez_851785.html
09/02/19,(04 photos) Abdoulaye Wade en toute complicité avec Ousmane Sonko,Ousmane Sonko,https://senego.com/04-photos-abdoulaye-wade-en-toute-complicite-avec-ousmane-sonko_851688.html
09/02/19,Ousmane Sonko et Abdoulaye Wade face à la presse ce soir...,Ousmane Sonko,https://senego.com/ousmane-sonko-et-abdoulaye-wade-face-a-la-presse-ce-soir_851537.html
09/02/19,Senego TV: Ousmane Sonko explique le mot système - Senego.com,Ousmane Sonko,https://senego.com/senego-tv-ousmane-sonko-explique-le-mot-systeme_851828.html
08/02/19,Audio : Ousmane Sonko sur sa rencontre avec Abdoulaye Wade ce ...,Ousmane Sonko,https://senego.com/audio-ousmane-sonko-sur-sa-rencontre-avec-abdoulaye-wade-ce-samedi_851359.html
08/02/19,Ousmane Sonko suspend sa campagne à cause ... - Senego.com,Ousmane Sonko,https://senego.com/ousmane-sonko-suspend-sa-campagne-a-cause_851184.html
08/02/19,Vidéo : Le Meer National nettoie les pas d'Ousmane Sonko à l'Ucad ...,Ousmane Sonko,https://senego.com/video-le-meer-national-nettoie-les-pas-dousmane-sonko-a-lucad-regardez_851495.html
08/02/19,Vidéo - Direct: Suivez la caravane de Ousmane Sonko - Senego.com,Ousmane Sonko,https://senego.com/video-direct-suivez-la-caravane-de-ousmane-sonko_851290.html
07/02/19,Ousmane Sonko Vs Aly Ngouille Ndiaye à .... - Senego.com,Ousmane Sonko,https://senego.com/ousmane-sonko-vs-aly-ngouille-ndiaye-a_850136.html
06/02/19,Senego Tv - Exclusif : Jacques Takeifa sur Ousmane Sonko et les ...,Ousmane Sonko,https://senego.com/senego-tv-exclusif-jacques-takeifa-sur-ousmane-sonko-et-les-marrons-du-feu-on-veut-le-changement-mais_849821.html
06/02/19,Attaque contre Pastef : Ousmane Sonko sort de ses gongs et menace,Ousmane Sonko,https://senego.com/attaque-contre-pastef-ousmane-sonko-hausse-sort-de-ses-gongs-et-menace_849826.html
06/02/19,"A Diourbel, Ousmane Sonko s'illustre encore - Senego.com",Ousmane Sonko,https://senego.com/a-diourbel-ousmane-sonko-sillustre-encore_849765.html
06/02/19,Ousmane Sonko attendu au fief de ... - Senego.com,Ousmane Sonko,https://senego.com/ousmane-sonko-attendu-au-fief-de_849541.html
06/02/19,"(20 photos) - Ousmane Sonko accueilli, en triomphe à Diourbel",Ousmane Sonko,https://senego.com/20-photos-ousmane-sonko-accueilli-en-triomphe-a-diourbel_849910.html
06/02/19,Vidéo : Suivez en direct la caravane de Ousmane Sonko à Diourbel,Ousmane Sonko,https://senego.com/video-suivez-en-direct-la-caravane-de-ousmane-sonko-a-diourbel_849709.html
05/02/19,Ousmane Sonko chez... - Senego.com,Ousmane Sonko,https://senego.com/ousmane-sonko-chez_849170.html
03/02/19,"Arrêt sur image: Pénurie d'eau à Dakar, Ousmane Sonko sonne l'alerte",Ousmane Sonko,https://senego.com/arret-sur-image-penurie-deau-a-dakar-ousmane-sonko-sonne-lalerte_848418.html
03/02/19,"Ce que Y'en a marre pense de Idrissa Seck, Ousmane Sonko et ...",Ousmane Sonko,https://senego.com/ce-que-yen-a-marre-pense-de-idrissa-seck-ousmane-sonko-et-madicke-niang_848248.html
03/02/19,Vidéo - Campagne électorale: suivez le premier passage de Ousmane ...,Ousmane Sonko,https://senego.com/video-campagne-electorale-suivez-le-premier-passage-de-ousmane-sonko-a-la-rts_848458.html
03/02/19,Senego TV: La voiture d'Ousmane Sonko se réapprovisionne en ...,Ousmane Sonko,https://senego.com/senego-tv-la-voiture-dousmane-sonko-se-reapprovisionne-en-essence-dans-une-station-locale_848502.html
03/02/19,Senego TV - Campagne électorale: Ousmane Sonko pose ses ...,Ousmane Sonko,https://senego.com/senego-tv-campagne-electorale-ousmane-sonko-pose-ses-empreintes_848484.html
